pruid,prname,date,reporting_year,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,totalcases,Population,Land_Area_Square_Kilometres,numtotal_atleast1dose,numtotal_partially,numtotal_fully
60,Yukon,2021-02-06,2021,0,159.86,1,0,2.28,0.0,0.0,0.0,0.0,0.0,70,42401.0,472345.44,10447.0,9968.0,479.0
61,Northwest Territories,2021-02-06,2021,1,69.54,0,0,0.0,1.57,0.0,0.22,0.0,0.0,32,45355.0,1127711.92,12830.0,12531.0,299.0
62,Nunavut,2021-02-06,2021,8,732.51,1,0,2.47,19.74,0.0,2.82,0.0,0.0,297,39405.0,1836993.78,5864.0,5564.0,300.0
99,Repatriated travellers,2021-02-06,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-02-06,2021,25752,2042.19,20847,711,53.55,66.15,1.83,9.45,101.57,0.26,795024,38043450.0,8788702.8,901485.0,727674.0,173811.0
59,British Columbia,2021-02-13,2021,3058,1376.16,1298,52,24.4,57.49,0.98,8.21,7.43,0.14,73202,5157293.0,920686.55,149190.0,126556.0,22634.0
48,Alberta,2021-02-13,2021,2076,2833.01,1854,52,40.81,45.7,1.14,6.53,7.43,0.16,128707,4429077.0,634658.27,94996.0,44314.0,50682.0
47,Saskatchewan,2021-02-13,2021,1180,2208.65,354,18,29.63,98.76,1.51,14.11,2.57,0.22,26389,1179119.0,577060.4,32883.0,23338.0,9545.0
46,Manitoba,2021-02-13,2021,529,2177.58,866,24,61.45,37.54,1.7,5.36,3.43,0.24,30687,1384025.0,540310.19,34848.0,14442.0,20406.0
35,Ontario,2021-02-13,2021,8169,1885.49,6490,159,42.95,54.07,1.05,7.72,22.71,0.15,284887,14740102.0,892411.76,292983.0,118340.0,174643.0
24,Quebec,2021-02-13,2021,6482,3091.01,10349,150,119.01,74.54,1.72,10.65,21.43,0.25,268784,8579010.0,1298599.75,293739.0,293739.0,0.0
10,Newfoundland and Labrador,2021-02-13,2021,271,130.43,4,0,0.76,51.52,0.0,7.36,0.0,0.0,686,519736.0,358170.37,9792.0,4343.0,5449.0
13,New Brunswick,2021-02-13,2021,61,172.15,22,2,2.71,7.51,0.25,1.07,0.29,0.04,1398,784472.0,71248.5,13661.0,6158.0,7503.0
12,Nova Scotia,2021-02-13,2021,7,156.09,65,0,6.37,0.7,0.0,0.1,0.0,0.0,1592,981793.0,52824.71,14727.0,6688.0,8039.0
11,Prince Edward Island,2021-02-13,2021,0,66.79,0,0,0.0,0.25,0.0,0.04,0.0,0.0,114,161662.0,5681.18,5697.0,799.0,4898.0
60,Yukon,2021-02-13,2021,1,161.38,1,0,2.28,1.52,0.0,0.22,0.0,0.0,71,42401.0,472345.44,10524.0,9657.0,867.0
61,Northwest Territories,2021-02-13,2021,5,79.57,0,0,0.0,10.02,0.0,1.43,0.0,0.0,36,45355.0,1127711.92,13575.0,12996.0,579.0
62,Nunavut,2021-02-13,2021,16,771.64,1,0,2.47,39.13,0.0,5.59,0.0,0.0,313,39405.0,1836993.78,6496.0,4362.0,2134.0
99,Repatriated travellers,2021-02-13,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-02-13,2021,21855,2098.33,21304,457,54.72,56.14,1.17,8.02,65.29,0.17,816879,38043450.0,8788702.8,973111.0,665732.0,307379.0
59,British Columbia,2021-02-20,2021,3137,1435.13,1327,29,24.95,58.97,0.55,8.42,4.14,0.08,76339,5157293.0,920686.55,164249.0,109031.0,55218.0
48,Alberta,2021-02-20,2021,2252,2882.58,1880,26,41.38,49.57,0.57,7.08,3.71,0.08,130959,4429077.0,634658.27,103236.0,37048.0,66188.0
47,Saskatchewan,2021-02-20,2021,1049,2296.45,368,14,30.8,87.8,1.17,12.54,2.0,0.17,27438,1179119.0,577060.4,37784.0,21811.0,15973.0
46,Manitoba,2021-02-20,2021,642,2223.14,882,16,62.59,45.56,1.14,6.51,2.29,0.16,31329,1384025.0,540310.19,36279.0,11082.0,25197.0
35,Ontario,2021-02-20,2021,7112,1932.56,6678,188,44.2,47.07,1.24,6.72,26.86,0.18,291999,14740102.0,892411.76,319915.0,84862.0,235053.0
24,Quebec,2021-02-20,2021,5352,3152.56,10447,98,120.14,61.55,1.13,8.79,14.0,0.16,274136,8579010.0,1298599.75,345987.0,345987.0,0.0
10,Newfoundland and Labrador,2021-02-20,2021,215,171.3,4,0,0.84,40.88,0.08,5.84,0.06,0.01,901,519736.0,358170.37,10436.0,4324.0,6112.0
13,New Brunswick,2021-02-20,2021,22,174.86,24,2,2.96,2.71,0.25,0.39,0.29,0.04,1420,784472.0,71248.5,15271.0,4239.0,11032.0
12,Nova Scotia,2021-02-20,2021,14,157.44,65,0,6.37,1.34,0.0,0.19,0.0,0.0,1605,981793.0,52824.71,14915.0,6690.0,8225.0
11,Prince Edward Island,2021-02-20,2021,1,67.12,0,0,0.0,0.33,0.0,0.05,0.0,0.0,115,161662.0,5681.18,6458.0,1297.0,5161.0
60,Yukon,2021-02-20,2021,1,164.42,1,0,2.28,3.04,0.0,0.43,0.0,0.0,72,42401.0,472345.44,10613.0,9523.0,1090.0
61,Northwest Territories,2021-02-20,2021,5,89.59,0,0,0.0,10.02,0.0,1.43,0.0,0.0,41,45355.0,1127711.92,14517.0,12583.0,1934.0
62,Nunavut,2021-02-20,2021,26,836.5,1,0,2.47,64.86,0.0,9.27,0.0,0.0,339,39405.0,1836993.78,6973.0,2866.0,4107.0
99,Repatriated travellers,2021-02-20,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-02-20,2021,19827,2149.26,21677,373,55.68,50.93,0.96,7.28,53.35,0.14,836706,38043450.0,8788702.8,1086633.0,651343.0,435290.0
59,British Columbia,2021-02-27,2021,3570,1502.25,1355,28,25.47,67.11,0.53,9.59,4.0,0.08,79909,5157293.0,920686.55,192763.0,108741.0,84022.0
48,Alberta,2021-02-27,2021,2443,2936.36,1905,25,41.93,53.77,0.55,7.68,3.57,0.08,133402,4429077.0,634658.27,139961.0,52554.0,87407.0
47,Saskatchewan,2021-02-27,2021,1068,2385.83,385,17,32.22,89.39,1.42,12.77,2.43,0.2,28506,1179119.0,577060.4,46310.0,22842.0,23468.0
46,Manitoba,2021-02-27,2021,480,2257.2,893,11,63.37,34.06,0.78,4.87,1.57,0.11,31809,1384025.0,540310.19,46651.0,17675.0,28976.0
35,Ontario,2021-02-27,2021,7755,1983.89,6783,105,44.89,51.33,0.69,7.33,15.0,0.1,299754,14740102.0,892411.76,425162.0,163239.0,261923.0
24,Quebec,2021-02-27,2021,5382,3214.45,10518,71,120.96,61.89,0.82,8.84,10.14,0.12,279518,8579010.0,1298599.75,431743.0,431743.0,0.0
10,Newfoundland and Labrador,2021-02-27,2021,79,186.32,5,1,1.03,15.02,0.19,2.15,0.14,0.03,980,519736.0,358170.37,16623.0,8411.0,8212.0
13,New Brunswick,2021-02-27,2021,10,176.1,26,2,3.2,1.23,0.25,0.18,0.29,0.04,1430,784472.0,71248.5,21700.0,9563.0,12137.0
12,Nova Scotia,2021-02-27,2021,27,160.13,65,0,6.37,2.69,0.0,0.38,0.0,0.0,1633,981793.0,52824.71,19734.0,7116.0,12618.0
11,Prince Edward Island,2021-02-27,2021,12,74.4,0,0,0.0,7.28,0.0,1.04,0.0,0.0,127,161662.0,5681.18,7371.0,2154.0,5217.0
60,Yukon,2021-02-27,2021,0,164.42,1,0,2.28,0.0,0.0,0.0,0.0,0.0,72,42401.0,472345.44,10959.0,6157.0,4802.0
61,Northwest Territories,2021-02-27,2021,1,92.1,0,0,0.0,2.51,0.0,0.36,0.0,0.0,42,45355.0,1127711.92,15214.0,10656.0,4558.0
62,Nunavut,2021-02-27,2021,17,877.39,1,0,2.47,40.89,0.0,5.84,0.0,0.0,356,39405.0,1836993.78,7396.0,2315.0,5081.0
99,Repatriated travellers,2021-02-27,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-02-27,2021,20845,2202.81,21937,260,56.35,53.54,0.67,7.65,37.14,0.1,857551,38043450.0,8788702.8,1381587.0,843166.0,538421.0
59,British Columbia,2021-03-06,2021,3743,1572.61,1383,28,26.0,70.37,0.53,10.05,4.0,0.08,83652,5157293.0,920686.55,247556.0,160497.0,87059.0
48,Alberta,2021-03-06,2021,2331,2987.67,1924,19,42.35,51.31,0.42,7.33,2.71,0.06,135733,4429077.0,634658.27,202240.0,111622.0,90618.0
47,Saskatchewan,2021-03-06,2021,1087,2476.81,396,11,33.14,90.98,0.92,13.0,1.57,0.13,29593,1179119.0,577060.4,56522.0,29136.0,27386.0
46,Manitoba,2021-03-06,2021,360,2282.75,904,11,64.15,25.55,0.78,3.65,1.57,0.11,32169,1384025.0,540310.19,59400.0,29038.0,30362.0
35,Ontario,2021-03-06,2021,7243,2031.83,6870,87,45.47,47.94,0.58,6.85,12.43,0.08,306997,14740102.0,892411.76,619315.0,347483.0,271832.0
24,Quebec,2021-03-06,2021,4952,3271.4,10583,65,121.7,56.95,0.75,8.14,9.29,0.11,284470,8579010.0,1298599.75,548031.0,548031.0,0.0
10,Newfoundland and Labrador,2021-03-06,2021,25,191.07,6,1,1.14,4.75,0.11,0.68,0.08,0.02,1005,519736.0,358170.37,21087.0,11951.0,9136.0
13,New Brunswick,2021-03-06,2021,23,178.93,28,2,3.45,2.83,0.25,0.4,0.29,0.04,1453,784472.0,71248.5,26329.0,14182.0,12147.0
12,Nova Scotia,2021-03-06,2021,21,162.21,65,0,6.37,2.09,0.0,0.3,0.0,0.0,1654,981793.0,52824.71,25011.0,10578.0,14433.0
11,Prince Edward Island,2021-03-06,2021,13,82.02,0,0,0.0,7.62,0.0,1.09,0.0,0.0,140,161662.0,5681.18,8678.0,3166.0,5512.0
60,Yukon,2021-03-06,2021,0,164.42,1,0,2.28,0.0,0.0,0.0,0.0,0.0,72,42401.0,472345.44,14565.0,5972.0,8593.0
61,Northwest Territories,2021-03-06,2021,0,92.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,45355.0,1127711.92,17053.0,5904.0,11149.0
62,Nunavut,2021-03-06,2021,16,916.87,1,0,2.47,39.48,0.0,5.64,0.0,0.0,372,39405.0,1836993.78,9199.0,3741.0,5458.0
99,Repatriated travellers,2021-03-06,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-03-06,2021,19814,2253.7,22161,224,56.93,50.9,0.57,7.27,31.94,0.08,877365,38043450.0,8788702.8,1854986.0,1281301.0,573685.0
59,British Columbia,2021-03-13,2021,3770,1643.48,1401,18,26.34,70.87,0.34,10.12,2.57,0.05,87422,5157293.0,920686.55,323189.0,236009.0,87180.0
48,Alberta,2021-03-13,2021,2537,3043.51,1950,26,42.92,55.84,0.57,7.98,3.71,0.08,138270,4429077.0,634658.27,288021.0,196484.0,91537.0
47,Saskatchewan,2021-03-13,2021,929,2554.56,405,9,33.9,77.75,0.75,11.11,1.29,0.11,30522,1179119.0,577060.4,69655.0,41284.0,28371.0
46,Manitoba,2021-03-13,2021,530,2320.36,916,12,65.0,37.61,0.85,5.37,1.71,0.12,32699,1384025.0,540310.19,72282.0,39151.0,33131.0
35,Ontario,2021-03-13,2021,9362,2093.79,6950,80,46.0,61.96,0.53,8.85,11.43,0.08,316359,14740102.0,892411.76,874937.0,589270.0,285667.0
24,Quebec,2021-03-13,2021,5013,3329.05,10635,52,122.3,57.65,0.6,8.24,7.43,0.09,289483,8579010.0,1298599.75,714034.0,714034.0,0.0
10,Newfoundland and Labrador,2021-03-13,2021,7,192.41,6,0,1.14,1.33,0.0,0.19,0.0,0.0,1012,519736.0,358170.37,27418.0,18176.0,9242.0
13,New Brunswick,2021-03-13,2021,12,180.41,30,2,3.69,1.48,0.25,0.21,0.29,0.04,1465,784472.0,71248.5,39189.0,27029.0,12160.0
12,Nova Scotia,2021-03-13,2021,13,163.46,65,0,6.37,1.25,0.0,0.18,0.0,0.0,1667,981793.0,52824.71,31964.0,15851.0,16113.0
11,Prince Edward Island,2021-03-13,2021,4,84.11,0,0,0.0,2.09,0.0,0.3,0.0,0.0,144,161662.0,5681.18,10397.0,4796.0,5601.0
60,Yukon,2021-03-13,2021,0,164.42,1,0,2.28,0.0,0.0,0.0,0.0,0.0,72,42401.0,472345.44,19181.0,8819.0,10362.0
61,Northwest Territories,2021-03-13,2021,0,92.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,45355.0,1127711.92,19685.0,7298.0,12387.0
62,Nunavut,2021-03-13,2021,11,942.96,1,0,2.47,26.09,0.0,3.73,0.0,0.0,382,39405.0,1836993.78,10276.0,4238.0,6038.0
99,Repatriated travellers,2021-03-13,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-03-13,2021,22187,2310.7,22360,199,57.44,56.99,0.51,8.14,28.43,0.07,899552,38043450.0,8788702.8,2500228.0,1902439.0,597789.0
59,British Columbia,2021-03-20,2021,3920,1717.18,1421,20,26.71,73.69,0.38,10.53,2.86,0.05,91342,5157293.0,920686.55,453484.0,366204.0,87280.0
48,Alberta,2021-03-20,2021,3476,3120.02,1965,15,43.25,76.51,0.33,10.93,2.14,0.05,141746,4429077.0,634658.27,388455.0,295430.0,93025.0
47,Saskatchewan,2021-03-20,2021,937,2632.99,417,12,34.9,78.42,1.0,11.2,1.71,0.14,31459,1179119.0,577060.4,101130.0,70519.0,30611.0
46,Manitoba,2021-03-20,2021,564,2360.38,920,4,65.28,40.02,0.28,5.72,0.57,0.04,33263,1384025.0,540310.19,90578.0,47170.0,43408.0
35,Ontario,2021-03-20,2021,10724,2164.76,7028,78,46.51,70.98,0.52,10.14,11.14,0.07,327083,14740102.0,892411.76,1225457.0,927042.0,298415.0
24,Quebec,2021-03-20,2021,5422,3391.4,10686,51,122.89,62.35,0.59,8.91,7.29,0.08,294905,8579010.0,1298599.75,945382.0,945382.0,0.0
10,Newfoundland and Labrador,2021-03-20,2021,2,192.79,6,0,1.14,0.38,0.0,0.05,0.0,0.0,1014,519736.0,358170.37,38915.0,29354.0,9561.0
13,New Brunswick,2021-03-20,2021,24,183.36,30,0,3.69,2.96,0.0,0.42,0.0,0.0,1489,784472.0,71248.5,49626.0,37457.0,12169.0
12,Nova Scotia,2021-03-20,2021,17,165.17,66,1,6.44,1.71,0.07,0.24,0.1,0.01,1684,981793.0,52824.71,40820.0,20720.0,20100.0
11,Prince Edward Island,2021-03-20,2021,5,87.04,0,0,0.0,2.93,0.0,0.42,0.0,0.0,149,161662.0,5681.18,13008.0,7388.0,5620.0
60,Yukon,2021-03-20,2021,0,164.42,1,0,2.28,0.0,0.0,0.0,0.0,0.0,72,42401.0,472345.44,22146.0,11671.0,10475.0
61,Northwest Territories,2021-03-20,2021,0,92.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,45355.0,1127711.92,22113.0,8832.0,13281.0
62,Nunavut,2021-03-20,2021,8,961.99,3,2,6.7,19.04,4.23,2.72,0.24,0.6,390,39405.0,1836993.78,11858.0,5393.0,6465.0
99,Repatriated travellers,2021-03-20,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-03-20,2021,25099,2375.17,22542,182,57.91,64.47,0.47,9.21,26.06,0.07,924651,38043450.0,8788702.8,3402972.0,2772562.0,630410.0
59,British Columbia,2021-03-27,2021,5271,1816.27,1452,31,27.3,99.09,0.58,14.16,4.43,0.08,96613,5157293.0,920686.55,613971.0,526532.0,87439.0
48,Alberta,2021-03-27,2021,4398,3216.83,1987,22,43.74,96.81,0.48,13.83,3.14,0.07,146144,4429077.0,634658.27,504407.0,408276.0,96131.0
47,Saskatchewan,2021-03-27,2021,1324,2743.8,430,13,35.99,110.81,1.09,15.83,1.86,0.16,32783,1179119.0,577060.4,134591.0,98283.0,36308.0
46,Manitoba,2021-03-27,2021,604,2403.24,933,13,66.21,42.86,0.92,6.12,1.86,0.13,33867,1384025.0,540310.19,117810.0,62870.0,54940.0
35,Ontario,2021-03-27,2021,13609,2254.83,7111,83,47.06,90.07,0.55,12.87,11.86,0.08,340692,14740102.0,892411.76,1672351.0,1363194.0,309157.0
24,Quebec,2021-03-27,2021,6229,3463.04,10730,44,123.39,71.63,0.51,10.23,6.29,0.07,301134,8579010.0,1298599.75,1218798.0,1218798.0,0.0
10,Newfoundland and Labrador,2021-03-27,2021,1,192.98,6,0,1.14,0.19,0.0,0.03,0.0,0.0,1015,519736.0,358170.37,51244.0,41597.0,9647.0
13,New Brunswick,2021-03-27,2021,82,193.46,30,0,3.69,10.1,0.0,1.44,0.0,0.0,1571,784472.0,71248.5,80204.0,68004.0,12200.0
12,Nova Scotia,2021-03-27,2021,21,167.2,66,0,6.47,2.03,0.03,0.29,0.04,0.0,1705,981793.0,52824.71,64681.0,40387.0,24294.0
11,Prince Edward Island,2021-03-27,2021,7,91.39,0,0,0.0,4.35,0.0,0.62,0.0,0.0,156,161662.0,5681.18,15302.0,8898.0,6404.0
60,Yukon,2021-03-27,2021,1,166.71,1,0,2.28,2.28,0.0,0.33,0.0,0.0,73,42401.0,472345.44,23028.0,12268.0,10760.0
61,Northwest Territories,2021-03-27,2021,0,92.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,45355.0,1127711.92,23721.0,9790.0,13931.0
62,Nunavut,2021-03-27,2021,5,974.68,4,1,9.87,12.69,3.17,1.81,0.18,0.45,395,39405.0,1836993.78,13141.0,6284.0,6857.0
99,Repatriated travellers,2021-03-27,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-03-27,2021,31552,2456.22,22750,208,58.44,81.05,0.53,11.58,29.65,0.08,956203,38043450.0,8788702.8,4533249.0,3865181.0,668068.0
59,British Columbia,2021-04-03,2021,6418,1936.92,1463,11,27.5,120.65,0.21,17.24,1.57,0.03,103031,5157293.0,920686.55,807585.0,719978.0,87607.0
48,Alberta,2021-04-03,2021,6014,3349.2,2002,15,44.07,132.38,0.33,18.91,2.14,0.05,152158,4429077.0,634658.27,600594.0,488608.0,111986.0
47,Saskatchewan,2021-04-03,2021,1540,2872.69,436,6,36.49,128.89,0.5,18.41,0.86,0.07,34323,1179119.0,577060.4,182451.0,143277.0,39174.0
46,Manitoba,2021-04-03,2021,485,2437.66,938,5,66.56,34.42,0.35,4.92,0.71,0.05,34352,1384025.0,540310.19,147826.0,86315.0,61511.0
35,Ontario,2021-04-03,2021,17866,2373.08,7224,113,47.81,118.24,0.75,16.89,16.14,0.11,358558,14740102.0,892411.76,2171573.0,1849755.0,321818.0
24,Quebec,2021-04-03,2021,8141,3556.66,10773,43,123.89,93.62,0.49,13.37,6.14,0.07,309275,8579010.0,1298599.75,1524363.0,1524363.0,0.0
10,Newfoundland and Labrador,2021-04-03,2021,5,193.93,6,0,1.14,0.95,0.0,0.14,0.0,0.0,1020,519736.0,358170.37,78734.0,69071.0,9663.0
13,New Brunswick,2021-04-03,2021,70,202.08,30,0,3.69,8.62,0.0,1.23,0.0,0.0,1641,784472.0,71248.5,110951.0,98663.0,12288.0
12,Nova Scotia,2021-04-03,2021,27,169.89,66,0,6.47,2.69,0.0,0.38,0.0,0.0,1732,981793.0,52824.71,83796.0,54265.0,29531.0
11,Prince Edward Island,2021-04-03,2021,4,93.49,0,0,0.0,2.09,0.0,0.3,0.0,0.0,160,161662.0,5681.18,19830.0,12218.0,7612.0
60,Yukon,2021-04-03,2021,1,168.99,1,0,2.28,2.28,0.0,0.33,0.0,0.0,74,42401.0,472345.44,23414.0,11278.0,12136.0
61,Northwest Territories,2021-04-03,2021,1,93.66,0,0,0.0,1.57,0.0,0.22,0.0,0.0,43,45355.0,1127711.92,24102.0,9633.0,14469.0
62,Nunavut,2021-04-03,2021,0,974.68,4,0,9.87,0.0,0.0,0.0,0.0,0.0,395,39405.0,1836993.78,13415.0,5079.0,8336.0
99,Repatriated travellers,2021-04-03,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-04-03,2021,40572,2560.44,22943,193,58.93,104.22,0.5,14.89,27.57,0.07,996775,38043450.0,8788702.8,5788634.0,5072503.0,716131.0
59,British Columbia,2021-04-10,2021,7792,2083.41,1504,41,28.27,146.48,0.77,20.93,5.86,0.11,110823,5157293.0,920686.55,1022386.0,934567.0,87819.0
48,Alberta,2021-04-10,2021,8560,3537.62,2014,12,44.33,188.42,0.26,26.92,1.71,0.04,160718,4429077.0,634658.27,728292.0,563935.0,164357.0
47,Saskatchewan,2021-04-10,2021,1661,3011.71,453,17,37.91,139.02,1.42,19.86,2.43,0.2,35984,1179119.0,577060.4,249571.0,208062.0,41509.0
46,Manitoba,2021-04-10,2021,749,2490.81,949,11,67.34,53.15,0.78,7.59,1.57,0.11,35101,1384025.0,540310.19,215922.0,147407.0,68515.0
35,Ontario,2021-04-10,2021,23594,2529.23,7317,93,48.43,156.15,0.62,22.31,13.29,0.09,382152,14740102.0,892411.76,2808322.0,2475356.0,332966.0
24,Quebec,2021-04-10,2021,11715,3691.38,10821,48,124.44,134.72,0.55,19.25,6.86,0.08,320990,8579010.0,1298599.75,1873389.0,1857568.0,15821.0
10,Newfoundland and Labrador,2021-04-10,2021,9,195.64,6,0,1.14,1.71,0.0,0.24,0.0,0.0,1029,519736.0,358170.37,100594.0,90920.0,9674.0
13,New Brunswick,2021-04-10,2021,72,210.94,33,3,4.06,8.87,0.37,1.27,0.43,0.05,1713,784472.0,71248.5,135849.0,120060.0,15789.0
12,Nova Scotia,2021-04-10,2021,33,173.11,66,0,6.47,3.22,0.0,0.46,0.0,0.0,1765,981793.0,52824.71,116818.0,85699.0,31119.0
11,Prince Edward Island,2021-04-10,2021,3,95.41,0,0,0.0,1.92,0.0,0.27,0.0,0.0,163,161662.0,5681.18,26330.0,17569.0,8761.0
60,Yukon,2021-04-10,2021,0,169.75,1,0,2.28,0.76,0.0,0.11,0.0,0.0,74,42401.0,472345.44,23872.0,7096.0,16776.0
61,Northwest Territories,2021-04-10,2021,0,94.29,0,0,0.0,0.63,0.0,0.09,0.0,0.0,43,45355.0,1127711.92,24745.0,8276.0,16469.0
62,Nunavut,2021-04-10,2021,0,974.68,4,0,9.87,0.0,0.0,0.0,0.0,0.0,395,39405.0,1836993.78,13730.0,4267.0,9463.0
99,Repatriated travellers,2021-04-10,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-04-10,2021,54189,2699.63,23168,225,59.51,139.2,0.58,19.89,32.14,0.08,1050964,38043450.0,8788702.8,7339820.0,6520782.0,819038.0
59,British Columbia,2021-04-17,2021,7284,2220.34,1530,26,28.76,136.93,0.49,19.56,3.71,0.07,118107,5157293.0,920686.55,1289561.0,1201323.0,88238.0
48,Alberta,2021-04-17,2021,9810,3753.55,2037,23,44.84,215.93,0.51,30.85,3.29,0.07,170528,4429077.0,634658.27,932880.0,700554.0,232326.0
47,Saskatchewan,2021-04-17,2021,1887,3169.64,464,11,38.83,157.93,0.92,22.56,1.57,0.13,37871,1179119.0,577060.4,309498.0,266565.0,42933.0
46,Manitoba,2021-04-17,2021,888,2553.82,958,9,67.98,63.01,0.64,9.0,1.29,0.09,35989,1384025.0,540310.19,267700.0,197933.0,69767.0
35,Ontario,2021-04-17,2021,30593,2731.71,7479,162,49.5,202.48,1.07,28.93,23.14,0.15,412745,14740102.0,892411.76,3493866.0,3148080.0,345786.0
24,Quebec,2021-04-17,2021,10272,3809.51,10895,74,125.29,118.13,0.85,16.88,10.57,0.12,331262,8579010.0,1298599.75,2325284.0,2295039.0,30245.0
10,Newfoundland and Labrador,2021-04-17,2021,13,198.11,6,0,1.14,2.47,0.0,0.35,0.0,0.0,1042,519736.0,358170.37,122808.0,113134.0,9674.0
13,New Brunswick,2021-04-17,2021,65,218.95,33,0,4.06,8.0,0.0,1.14,0.0,0.0,1778,784472.0,71248.5,182776.0,163902.0,18874.0
12,Nova Scotia,2021-04-17,2021,43,177.36,67,1,6.54,4.24,0.07,0.61,0.1,0.01,1809,981793.0,52824.71,173886.0,141404.0,32482.0
11,Prince Edward Island,2021-04-17,2021,7,99.68,0,0,0.0,4.27,0.0,0.61,0.0,0.0,170,161662.0,5681.18,33443.0,23866.0,9577.0
60,Yukon,2021-04-17,2021,2,174.32,1,0,2.28,4.57,0.0,0.65,0.0,0.0,76,42401.0,472345.44,24317.0,4218.0,20099.0
61,Northwest Territories,2021-04-17,2021,0,94.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43,45355.0,1127711.92,25374.0,6105.0,19269.0
62,Nunavut,2021-04-17,2021,19,1021.21,4,0,9.87,46.53,0.0,6.65,0.0,0.0,414,39405.0,1836993.78,14252.0,3320.0,10932.0
99,Repatriated travellers,2021-04-17,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-04-17,2021,60883,2856.02,23474,306,60.3,156.39,0.79,22.34,43.67,0.11,1111847,38043450.0,8788702.8,9195645.0,8265443.0,930202.0
59,British Columbia,2021-04-24,2021,6532,2343.14,1563,33,29.38,122.8,0.62,17.54,4.71,0.09,124639,5157293.0,920686.55,1543285.0,1454116.0,89169.0
48,Alberta,2021-04-24,2021,10900,3993.47,2070,33,45.56,239.92,0.73,34.27,4.71,0.1,181428,4429077.0,634658.27,1127370.0,856730.0,270640.0
47,Saskatchewan,2021-04-24,2021,1812,3321.3,473,9,39.59,151.66,0.75,21.67,1.29,0.11,39683,1179119.0,577060.4,360124.0,316517.0,43607.0
46,Manitoba,2021-04-24,2021,1350,2649.62,967,9,68.62,95.8,0.64,13.69,1.29,0.09,37339,1384025.0,540310.19,349534.0,278119.0,71415.0
35,Ontario,2021-04-24,2021,28659,2921.38,7663,184,50.72,189.68,1.22,27.1,26.29,0.17,441404,14740102.0,892411.76,4268812.0,3908475.0,360337.0
24,Quebec,2021-04-24,2021,7749,3898.62,10960,65,126.04,89.11,0.75,12.73,9.29,0.11,339011,8579010.0,1298599.75,2773237.0,2721492.0,51745.0
10,Newfoundland and Labrador,2021-04-24,2021,14,200.77,6,0,1.14,2.66,0.0,0.38,0.0,0.0,1056,519736.0,358170.37,147423.0,137727.0,9696.0
13,New Brunswick,2021-04-24,2021,69,227.45,35,2,4.31,8.5,0.25,1.21,0.29,0.04,1847,784472.0,71248.5,219409.0,195181.0,24228.0
12,Nova Scotia,2021-04-24,2021,226,199.48,67,0,6.57,22.12,0.03,3.16,0.04,0.0,2034,981793.0,52824.71,238566.0,203751.0,34815.0
11,Prince Edward Island,2021-04-24,2021,6,102.94,0,0,0.0,3.26,0.0,0.47,0.0,0.0,176,161662.0,5681.18,39609.0,29320.0,10289.0
60,Yukon,2021-04-24,2021,4,183.46,1,0,3.04,9.13,0.76,1.3,0.05,0.11,80,42401.0,472345.44,24817.0,3290.0,21527.0
61,Northwest Territories,2021-04-24,2021,6,106.82,0,0,0.0,12.53,0.0,1.79,0.0,0.0,49,45355.0,1127711.92,25856.0,4915.0,20941.0
62,Nunavut,2021-04-24,2021,39,1118.15,4,0,9.87,96.94,0.0,13.85,0.0,0.0,453,39405.0,1836993.78,15163.0,2983.0,12180.0
